units=u:percent relative humidity;%RH;;;
Rainforest MiscRF1_MntHum - Relative humidity [%]
ID, TIMESTAMP, TRENDFLAGS, STATUS, VALUE, TRENDFLAGS_TAG, STATUS_TAG
256853, 2025/09/15 20:00:01, 0, 128, 86.8996810913086, { }, {unackedAlarm}
256854, 2025/09/15 20:15:01, 0, 128, 88.63274383544922, { }, {unackedAlarm}
256855, 2025/09/15 20:30:01, 0, 128, 88.06205749511719, { }, {unackedAlarm}
256856, 2025/09/15 20:45:01, 0, 128, 88.08932495117188, { }, {unackedAlarm}
256857, 2025/09/15 21:00:01, 0, 128, 87.88370513916016, { }, {unackedAlarm}
256858, 2025/09/15 21:15:01, 0, 128, 88.28025817871094, { }, {unackedAlarm}
256859, 2025/09/15 21:30:01, 0, 128, 88.20052337646484, { }, {unackedAlarm}
256860, 2025/09/15 21:45:01, 0, 128, 88.06624603271484, { }, {unackedAlarm}
256861, 2025/09/15 22:00:01, 0, 128, 88.00120544433594, { }, {unackedAlarm}
256862, 2025/09/15 22:15:01, 0, 128, 87.77251434326172, { }, {unackedAlarm}
256863, 2025/09/15 22:30:01, 0, 128, 87.81027221679688, { }, {unackedAlarm}
256864, 2025/09/15 22:45:01, 0, 128, 87.22909545898438, { }, {unackedAlarm}
256865, 2025/09/15 23:00:01, 0, 128, 87.16615295410156, { }, {unackedAlarm}
256866, 2025/09/15 23:15:01, 0, 128, 86.80736541748047, { }, {unackedAlarm}
256867, 2025/09/15 23:30:01, 0, 128, 87.21440887451172, { }, {unackedAlarm}
256868, 2025/09/15 23:45:01, 0, 128, 86.46746826171875, { }, {unackedAlarm}
256869, 2025/09/16 00:00:01, 0, 128, 86.65210723876953, { }, {unackedAlarm}
256870, 2025/09/16 00:15:01, 0, 128, 88.32852172851562, { }, {unackedAlarm}
256871, 2025/09/16 00:30:01, 0, 128, 91.8302993774414, { }, {unackedAlarm}
256872, 2025/09/16 00:45:01, 0, 128, 92.9129409790039, { }, {unackedAlarm}
256873, 2025/09/16 01:00:01, 0, 128, 93.45844268798828, { }, {unackedAlarm}
256874, 2025/09/16 01:15:01, 0, 128, 93.36193084716797, { }, {unackedAlarm}
256875, 2025/09/16 01:30:01, 0, 128, 94.09627532958984, { }, {unackedAlarm}
256876, 2025/09/16 01:45:01, 0, 128, 94.03124237060547, { }, {unackedAlarm}
257001, 2025/09/16 02:00:00, 0, 128, 94.49702453613281, { }, {unackedAlarm}
257002, 2025/09/16 02:15:02, 0, 128, 94.14663696289062, { }, {unackedAlarm}
257003, 2025/09/16 02:30:01, 0, 128, 93.88017272949219, { }, {unackedAlarm}
257004, 2025/09/16 02:45:01, 0, 128, 93.64098358154297, { }, {unackedAlarm}
257005, 2025/09/16 03:00:01, 0, 128, 93.48152923583984, { }, {unackedAlarm}
257006, 2025/09/16 03:15:01, 0, 128, 93.22135162353516, { }, {unackedAlarm}
257007, 2025/09/16 03:30:01, 0, 128, 93.42068481445312, { }, {unackedAlarm}
257008, 2025/09/16 03:45:01, 0, 128, 93.45425415039062, { }, {unackedAlarm}
257009, 2025/09/16 04:00:01, 0, 128, 93.5213851928711, { }, {unackedAlarm}
257010, 2025/09/16 04:15:01, 0, 128, 93.28849792480469, { }, {unackedAlarm}
257011, 2025/09/16 04:30:01, 0, 128, 93.08287811279297, { }, {unackedAlarm}
257012, 2025/09/16 04:45:01, 0, 128, 92.84369659423828, { }, {unackedAlarm}
257013, 2025/09/16 05:00:01, 0, 128, 92.4597396850586, { }, {unackedAlarm}
257014, 2025/09/16 05:15:01, 0, 128, 92.28978729248047, { }, {unackedAlarm}
257015, 2025/09/16 05:30:01, 0, 128, 92.01493835449219, { }, {unackedAlarm}
257016, 2025/09/16 05:45:01, 0, 128, 91.94779205322266, { }, {unackedAlarm}
257017, 2025/09/16 06:00:01, 0, 128, 91.8974380493164, { }, {unackedAlarm}
257018, 2025/09/16 06:15:01, 0, 128, 91.80511474609375, { }, {unackedAlarm}
257019, 2025/09/16 06:30:01, 0, 128, 91.9666748046875, { }, {unackedAlarm}
257020, 2025/09/16 06:45:01, 0, 128, 92.14501190185547, { }, {unackedAlarm}
257021, 2025/09/16 07:00:01, 0, 128, 92.11354064941406, { }, {unackedAlarm}
257022, 2025/09/16 07:15:01, 0, 128, 90.0888442993164, { }, {unackedAlarm}
257023, 2025/09/16 07:30:01, 0, 128, 88.90130615234375, { }, {unackedAlarm}
257024, 2025/09/16 07:45:01, 0, 128, 91.12322235107422, { }, {unackedAlarm}
257025, 2025/09/16 08:00:01, 0, 128, 94.79496002197266, { }, {unackedAlarm}
257026, 2025/09/16 08:15:01, 0, 136, 96.55319213867188, { }, {alarm,unackedAlarm}
257027, 2025/09/16 08:30:01, 0, 136, 98.13308715820312, { }, {alarm,unackedAlarm}
257028, 2025/09/16 08:45:01, 0, 136, 98.91568756103516, { }, {alarm,unackedAlarm}
257029, 2025/09/16 09:00:01, 0, 136, 99.55352020263672, { }, {alarm,unackedAlarm}
257030, 2025/09/16 09:15:01, 0, 136, 100.09484100341797, { }, {alarm,unackedAlarm}
257031, 2025/09/16 09:30:01, 0, 136, 100.17666625976562, { }, {alarm,unackedAlarm}
257032, 2025/09/16 09:45:01, 0, 136, 100.17666625976562, { }, {alarm,unackedAlarm}
257033, 2025/09/16 10:00:02, 0, 136, 100.16617584228516, { }, {alarm,unackedAlarm}
257034, 2025/09/16 10:15:01, 0, 136, 100.16197967529297, { }, {alarm,unackedAlarm}
257035, 2025/09/16 10:30:01, 0, 136, 100.16827392578125, { }, {alarm,unackedAlarm}
257036, 2025/09/16 10:45:01, 0, 136, 100.16617584228516, { }, {alarm,unackedAlarm}
257037, 2025/09/16 11:00:01, 0, 136, 100.16197967529297, { }, {alarm,unackedAlarm}
257038, 2025/09/16 11:15:01, 0, 136, 99.95636749267578, { }, {alarm,unackedAlarm}
257039, 2025/09/16 11:30:01, 0, 136, 99.50316619873047, { }, {alarm,unackedAlarm}
257040, 2025/09/16 11:45:01, 0, 136, 98.78980255126953, { }, {alarm,unackedAlarm}
257041, 2025/09/16 12:00:01, 0, 136, 98.13308715820312, { }, {alarm,unackedAlarm}
257042, 2025/09/16 12:15:01, 0, 136, 97.62324523925781, { }, {alarm,unackedAlarm}
257043, 2025/09/16 12:30:01, 0, 136, 96.32868957519531, { }, {alarm,unackedAlarm}
257044, 2025/09/16 12:45:01, 0, 128, 93.14373016357422, { }, {unackedAlarm}
257045, 2025/09/16 13:00:01, 0, 128, 95.6510009765625, { }, {unackedAlarm}
257046, 2025/09/16 13:15:01, 0, 136, 96.55319213867188, { }, {alarm,unackedAlarm}
257047, 2025/09/16 13:30:01, 0, 128, 94.98799133300781, { }, {unackedAlarm}
257048, 2025/09/16 13:45:01, 0, 128, 93.79833984375, { }, {unackedAlarm}
257049, 2025/09/16 14:00:01, 0, 128, 93.50040435791016, { }, {unackedAlarm}
257050, 2025/09/16 14:15:01, 0, 128, 93.52349090576172, { }, {unackedAlarm}
257051, 2025/09/16 14:30:01, 0, 128, 92.79124450683594, { }, {unackedAlarm}
257052, 2025/09/16 14:45:01, 0, 128, 91.79043579101562, { }, {unackedAlarm}
257053, 2025/09/16 15:00:01, 0, 128, 92.05899810791016, { }, {unackedAlarm}
257054, 2025/09/16 15:15:01, 0, 128, 93.0178451538086, { }, {unackedAlarm}
257055, 2025/09/16 15:30:01, 0, 128, 93.98088073730469, { }, {unackedAlarm}
257056, 2025/09/16 15:45:01, 0, 128, 95.1495361328125, { }, {unackedAlarm}
257057, 2025/09/16 16:00:01, 0, 136, 96.1650390625, { }, {alarm,unackedAlarm}
257058, 2025/09/16 16:15:01, 0, 128, 94.55577087402344, { }, {unackedAlarm}
257059, 2025/09/16 16:30:02, 0, 128, 93.89275360107422, { }, {unackedAlarm}
257060, 2025/09/16 16:45:01, 0, 128, 90.8588638305664, { }, {unackedAlarm}
257061, 2025/09/16 17:00:01, 0, 128, 89.92938995361328, { }, {unackedAlarm}
257062, 2025/09/16 17:15:01, 0, 128, 89.95037078857422, { }, {unackedAlarm}
257063, 2025/09/16 17:30:01, 0, 128, 88.94535827636719, { }, {unackedAlarm}
257064, 2025/09/16 17:45:01, 0, 128, 88.44391632080078, { }, {unackedAlarm}
257065, 2025/09/16 18:00:01, 0, 128, 88.42293548583984, { }, {unackedAlarm}
257066, 2025/09/16 18:15:01, 0, 128, 88.99992370605469, { }, {unackedAlarm}
257067, 2025/09/16 18:30:01, 0, 128, 89.24330139160156, { }, {unackedAlarm}
257068, 2025/09/16 18:45:01, 0, 128, 89.14469146728516, { }, {unackedAlarm}
257069, 2025/09/16 19:00:01, 0, 128, 88.89920806884766, { }, {unackedAlarm}
257070, 2025/09/16 19:15:01, 0, 128, 88.62015533447266, { }, {unackedAlarm}
257071, 2025/09/16 19:30:01, 0, 128, 88.51944732666016, { }, {unackedAlarm}
257072, 2025/09/16 19:45:01, 0, 128, 90.10982513427734, { }, {unackedAlarm}
257073, 2025/09/16 20:00:01, 0, 128, 89.79511260986328, { }, {unackedAlarm}
257074, 2025/09/16 20:15:01, 0, 128, 89.76992797851562, { }, {unackedAlarm}
257075, 2025/09/16 20:30:01, 0, 128, 90.10563659667969, { }, {unackedAlarm}
257076, 2025/09/16 20:45:01, 0, 128, 90.13920593261719, { }, {unackedAlarm}
257077, 2025/09/16 21:00:01, 0, 128, 90.4476318359375, { }, {unackedAlarm}
257078, 2025/09/16 21:15:01, 0, 128, 90.33223724365234, { }, {unackedAlarm}
257079, 2025/09/16 21:30:01, 0, 128, 90.30705261230469, { }, {unackedAlarm}
257080, 2025/09/16 21:45:01, 0, 128, 90.000732421875, { }, {unackedAlarm}
257081, 2025/09/16 22:00:01, 0, 128, 89.7867202758789, { }, {unackedAlarm}
257082, 2025/09/16 22:15:01, 0, 128, 89.68181610107422, { }, {unackedAlarm}
257083, 2025/09/16 22:30:01, 0, 128, 89.84756469726562, { }, {unackedAlarm}
257084, 2025/09/16 22:45:01, 0, 128, 89.94197845458984, { }, {unackedAlarm}
257085, 2025/09/16 23:00:01, 0, 128, 89.61676788330078, { }, {unackedAlarm}
257086, 2025/09/16 23:15:01, 0, 128, 89.28106689453125, { }, {unackedAlarm}
257087, 2025/09/16 23:30:01, 0, 128, 89.31253814697266, { }, {unackedAlarm}
257088, 2025/09/16 23:45:01, 0, 128, 89.07125091552734, { }, {unackedAlarm}
257089, 2025/09/17 00:00:01, 0, 128, 89.24959564208984, { }, {unackedAlarm}
257090, 2025/09/17 00:15:01, 0, 128, 89.1216049194336, { }, {unackedAlarm}
257091, 2025/09/17 00:30:01, 0, 128, 88.96215057373047, { }, {unackedAlarm}
257092, 2025/09/17 00:45:02, 0, 128, 89.17195892333984, { }, {unackedAlarm}
257093, 2025/09/17 01:00:01, 0, 128, 88.91388702392578, { }, {unackedAlarm}
257094, 2025/09/17 01:15:01, 0, 128, 88.82366943359375, { }, {unackedAlarm}
257095, 2025/09/17 01:30:01, 0, 128, 88.83206176757812, { }, {unackedAlarm}
257096, 2025/09/17 01:45:01, 0, 128, 88.89290618896484, { }, {unackedAlarm}
257221, 2025/09/17 02:00:00, 0, 128, 88.72925567626953, { }, {unackedAlarm}
257222, 2025/09/17 02:15:02, 0, 128, 88.77332305908203, { }, {unackedAlarm}
257223, 2025/09/17 02:30:01, 0, 128, 88.64952850341797, { }, {unackedAlarm}
257224, 2025/09/17 02:45:01, 0, 128, 88.5698013305664, { }, {unackedAlarm}
257225, 2025/09/17 03:00:01, 0, 128, 88.46908569335938, { }, {unackedAlarm}
257226, 2025/09/17 03:15:01, 0, 128, 88.69149017333984, { }, {unackedAlarm}
257227, 2025/09/17 03:30:01, 0, 128, 88.35159301757812, { }, {unackedAlarm}
257228, 2025/09/17 03:45:01, 0, 128, 88.41033935546875, { }, {unackedAlarm}
257229, 2025/09/17 04:00:01, 0, 128, 88.18794250488281, { }, {unackedAlarm}
257230, 2025/09/17 04:15:01, 0, 128, 88.19003295898438, { }, {unackedAlarm}
257231, 2025/09/17 04:30:01, 0, 128, 88.09561920166016, { }, {unackedAlarm}
257232, 2025/09/17 04:45:01, 0, 128, 88.32852172851562, { }, {unackedAlarm}
257233, 2025/09/17 05:00:01, 0, 128, 88.34950256347656, { }, {unackedAlarm}
257234, 2025/09/17 05:15:01, 0, 128, 88.3704833984375, { }, {unackedAlarm}
257235, 2025/09/17 05:30:01, 0, 128, 88.39775085449219, { }, {unackedAlarm}
257236, 2025/09/17 05:45:01, 0, 128, 88.2928466796875, { }, {unackedAlarm}
257237, 2025/09/17 06:00:01, 0, 128, 88.35369110107422, { }, {unackedAlarm}
257238, 2025/09/17 06:15:01, 0, 128, 88.20682525634766, { }, {unackedAlarm}
257239, 2025/09/17 06:30:01, 0, 128, 88.45649719238281, { }, {unackedAlarm}
257240, 2025/09/17 06:45:01, 0, 128, 88.46279907226562, { }, {unackedAlarm}
257241, 2025/09/17 07:00:01, 0, 128, 88.71666717529297, { }, {unackedAlarm}
257242, 2025/09/17 07:15:01, 0, 128, 86.52202606201172, { }, {unackedAlarm}
257243, 2025/09/17 07:30:01, 0, 128, 86.31221008300781, { }, {unackedAlarm}
257244, 2025/09/17 07:45:01, 0, 128, 86.02896118164062, { }, {unackedAlarm}
257245, 2025/09/17 08:00:01, 0, 128, 86.42760467529297, { }, {unackedAlarm}
257246, 2025/09/17 08:15:01, 0, 128, 86.71925354003906, { }, {unackedAlarm}
257247, 2025/09/17 08:30:01, 0, 128, 87.30672454833984, { }, {unackedAlarm}
257248, 2025/09/17 08:45:01, 0, 128, 87.28154754638672, { }, {unackedAlarm}
257249, 2025/09/17 09:00:01, 0, 128, 87.11160278320312, { }, {unackedAlarm}
257250, 2025/09/17 09:15:01, 0, 128, 87.68438720703125, { }, {unackedAlarm}
257251, 2025/09/17 09:30:01, 0, 128, 88.23619842529297, { }, {unackedAlarm}
257252, 2025/09/17 09:45:01, 0, 128, 88.8719253540039, { }, {unackedAlarm}
257253, 2025/09/17 10:00:01, 0, 128, 90.6847152709961, { }, {unackedAlarm}
257254, 2025/09/17 10:15:01, 0, 128, 93.16051483154297, { }, {unackedAlarm}
257255, 2025/09/17 10:30:01, 0, 128, 94.99217987060547, { }, {unackedAlarm}
257256, 2025/09/17 10:45:02, 0, 136, 96.73152923583984, { }, {alarm,unackedAlarm}
257257, 2025/09/17 11:00:01, 0, 136, 98.252685546875, { }, {alarm,unackedAlarm}
257258, 2025/09/17 11:15:01, 0, 136, 98.44780731201172, { }, {alarm,unackedAlarm}
257259, 2025/09/17 11:30:01, 0, 136, 98.60307312011719, { }, {alarm,unackedAlarm}
257260, 2025/09/17 11:45:01, 0, 136, 97.88760375976562, { }, {alarm,unackedAlarm}
257261, 2025/09/17 12:00:01, 0, 136, 98.42892456054688, { }, {alarm,unackedAlarm}
257262, 2025/09/17 12:15:01, 0, 136, 97.62743377685547, { }, {alarm,unackedAlarm}
257263, 2025/09/17 12:30:01, 0, 136, 96.5762710571289, { }, {alarm,unackedAlarm}
257264, 2025/09/17 12:45:01, 0, 136, 95.69296264648438, { }, {alarm,unackedAlarm}
257265, 2025/09/17 13:00:01, 0, 136, 97.07981872558594, { }, {alarm,unackedAlarm}
257266, 2025/09/17 13:15:01, 0, 136, 98.3114242553711, { }, {alarm,unackedAlarm}
257267, 2025/09/17 13:30:01, 0, 136, 99.14859008789062, { }, {alarm,unackedAlarm}
257268, 2025/09/17 13:45:01, 0, 136, 99.14228820800781, { }, {alarm,unackedAlarm}
257269, 2025/09/17 14:00:01, 0, 136, 97.67569732666016, { }, {alarm,unackedAlarm}
257270, 2025/09/17 14:15:01, 0, 136, 97.66939544677734, { }, {alarm,unackedAlarm}
257271, 2025/09/17 14:30:01, 0, 136, 95.63630676269531, { }, {alarm,unackedAlarm}
257272, 2025/09/17 14:45:01, 0, 128, 94.3564453125, { }, {unackedAlarm}
257273, 2025/09/17 15:00:01, 0, 128, 93.73120880126953, { }, {unackedAlarm}
257274, 2025/09/17 15:15:01, 0, 128, 94.8159408569336, { }, {unackedAlarm}
257275, 2025/09/17 15:30:01, 0, 128, 94.8012466430664, { }, {unackedAlarm}
257276, 2025/09/17 15:45:01, 0, 128, 93.6955337524414, { }, {unackedAlarm}
257277, 2025/09/17 16:00:01, 0, 128, 93.47942352294922, { }, {unackedAlarm}
257278, 2025/09/17 16:15:01, 0, 128, 92.57513427734375, { }, {unackedAlarm}
257279, 2025/09/17 16:30:01, 0, 128, 91.28688049316406, { }, {unackedAlarm}
257280, 2025/09/17 16:45:01, 0, 128, 89.56640625, { }, {unackedAlarm}
257281, 2025/09/17 17:00:02, 0, 128, 88.78170776367188, { }, {unackedAlarm}
257282, 2025/09/17 17:15:01, 0, 128, 88.9852294921875, { }, {unackedAlarm}
257283, 2025/09/17 17:30:01, 0, 128, 88.2131118774414, { }, {unackedAlarm}
257284, 2025/09/17 17:45:01, 0, 128, 88.78170776367188, { }, {unackedAlarm}
257285, 2025/09/17 18:00:01, 0, 128, 89.14678955078125, { }, {unackedAlarm}
257286, 2025/09/17 18:15:01, 0, 128, 89.12371063232422, { }, {unackedAlarm}
257287, 2025/09/17 18:30:01, 0, 128, 89.61466979980469, { }, {unackedAlarm}
257288, 2025/09/17 18:45:01, 0, 128, 89.72167205810547, { }, {unackedAlarm}
257289, 2025/09/17 19:00:01, 0, 128, 89.69020080566406, { }, {unackedAlarm}
257290, 2025/09/17 19:15:01, 0, 128, 89.82868194580078, { }, {unackedAlarm}
257291, 2025/09/17 19:30:01, 0, 128, 89.80770111083984, { }, {unackedAlarm}
257292, 2025/09/17 19:45:01, 0, 128, 90.17276763916016, { }, {unackedAlarm}
257293, 2025/09/17 20:00:01, 0, 128, 89.62096405029297, { }, {unackedAlarm}
257294, 2025/09/17 20:15:01, 0, 128, 89.51605987548828, { }, {unackedAlarm}
257295, 2025/09/17 20:30:01, 0, 128, 88.96215057373047, { }, {unackedAlarm}
257296, 2025/09/17 20:45:02, 0, 128, 88.85514831542969, { }, {unackedAlarm}
257297, 2025/09/17 21:00:01, 0, 128, 88.58868408203125, { }, {unackedAlarm}
257298, 2025/09/17 21:15:01, 0, 128, 88.35159301757812, { }, {unackedAlarm}
257299, 2025/09/17 21:30:01, 0, 128, 88.18584442138672, { }, {unackedAlarm}
257300, 2025/09/17 21:45:01, 0, 128, 88.17745208740234, { }, {unackedAlarm}
257301, 2025/09/17 22:00:01, 0, 128, 88.13967895507812, { }, {unackedAlarm}
257302, 2025/09/17 22:15:01, 0, 128, 88.19843292236328, { }, {unackedAlarm}
257303, 2025/09/17 22:30:01, 0, 128, 88.11869812011719, { }, {unackedAlarm}
257304, 2025/09/17 22:45:01, 0, 128, 87.92147827148438, { }, {unackedAlarm}
257305, 2025/09/17 23:00:01, 0, 128, 88.10192108154297, { }, {unackedAlarm}
257306, 2025/09/17 23:15:01, 0, 128, 88.02218627929688, { }, {unackedAlarm}
257307, 2025/09/17 23:30:01, 0, 128, 88.08512878417969, { }, {unackedAlarm}
257308, 2025/09/17 23:45:01, 0, 128, 88.33061218261719, { }, {unackedAlarm}
257309, 2025/09/18 00:00:01, 0, 128, 88.22150421142578, { }, {unackedAlarm}
257310, 2025/09/18 00:15:01, 0, 128, 90.35111236572266, { }, {unackedAlarm}
257311, 2025/09/18 00:30:01, 0, 128, 93.09546661376953, { }, {unackedAlarm}
257312, 2025/09/18 00:45:01, 0, 128, 94.06061553955078, { }, {unackedAlarm}
257313, 2025/09/18 01:00:01, 0, 128, 94.55996704101562, { }, {unackedAlarm}
257314, 2025/09/18 01:15:01, 0, 128, 94.79914855957031, { }, {unackedAlarm}
257315, 2025/09/18 01:30:01, 0, 128, 95.05722045898438, { }, {unackedAlarm}
257316, 2025/09/18 01:45:01, 0, 128, 94.3879165649414, { }, {unackedAlarm}
257441, 2025/09/18 02:00:00, 0, 128, 93.86128234863281, { }, {unackedAlarm}
257442, 2025/09/18 02:15:02, 0, 128, 93.1080551147461, { }, {unackedAlarm}
257443, 2025/09/18 02:30:01, 0, 128, 92.81012725830078, { }, {unackedAlarm}
257444, 2025/09/18 02:45:01, 0, 128, 92.56254577636719, { }, {unackedAlarm}
257445, 2025/09/18 03:00:01, 0, 128, 92.42196655273438, { }, {unackedAlarm}
257446, 2025/09/18 03:15:01, 0, 128, 92.2478256225586, { }, {unackedAlarm}
257447, 2025/09/18 03:30:01, 0, 128, 92.26040649414062, { }, {unackedAlarm}
257448, 2025/09/18 03:45:01, 0, 128, 92.32335662841797, { }, {unackedAlarm}
257449, 2025/09/18 04:00:01, 0, 128, 92.3485336303711, { }, {unackedAlarm}
257450, 2025/09/18 04:15:01, 0, 128, 92.51009368896484, { }, {unackedAlarm}
257451, 2025/09/18 04:30:01, 0, 128, 92.30657196044922, { }, {unackedAlarm}
257452, 2025/09/18 04:45:01, 0, 128, 92.23942565917969, { }, {unackedAlarm}
257453, 2025/09/18 05:00:01, 0, 128, 92.02961730957031, { }, {unackedAlarm}
257454, 2025/09/18 05:15:01, 0, 128, 92.17229461669922, { }, {unackedAlarm}
257455, 2025/09/18 05:30:01, 0, 128, 92.11774444580078, { }, {unackedAlarm}
257456, 2025/09/18 05:45:01, 0, 128, 91.96248626708984, { }, {unackedAlarm}
257457, 2025/09/18 06:00:01, 0, 128, 91.91841888427734, { }, {unackedAlarm}
257458, 2025/09/18 06:15:01, 0, 128, 91.91001892089844, { }, {unackedAlarm}
257459, 2025/09/18 06:30:01, 0, 128, 91.81350708007812, { }, {unackedAlarm}
257460, 2025/09/18 06:45:01, 0, 128, 91.7862319946289, { }, {unackedAlarm}
257461, 2025/09/18 07:00:02, 0, 128, 91.69391632080078, { }, {unackedAlarm}
257462, 2025/09/18 07:15:01, 0, 128, 91.04139709472656, { }, {unackedAlarm}
257463, 2025/09/18 07:30:01, 0, 128, 90.80430603027344, { }, {unackedAlarm}
257464, 2025/09/18 07:45:01, 0, 128, 90.92809295654297, { }, {unackedAlarm}
257465, 2025/09/18 08:00:01, 0, 128, 90.615478515625, { }, {unackedAlarm}
257466, 2025/09/18 08:15:01, 0, 128, 90.42665100097656, { }, {unackedAlarm}
257467, 2025/09/18 08:30:01, 0, 128, 91.15889739990234, { }, {unackedAlarm}
257468, 2025/09/18 08:45:01, 0, 128, 92.6275863647461, { }, {unackedAlarm}
257469, 2025/09/18 09:00:01, 0, 128, 95.0949935913086, { }, {unackedAlarm}
257470, 2025/09/18 09:15:01, 0, 136, 97.5057373046875, { }, {alarm,unackedAlarm}
257471, 2025/09/18 09:30:01, 0, 136, 99.45071411132812, { }, {alarm,unackedAlarm}
257472, 2025/09/18 09:45:01, 0, 136, 100.18087005615234, { }, {alarm,unackedAlarm}
257473, 2025/09/18 10:00:01, 0, 136, 100.17876434326172, { }, {alarm,unackedAlarm}
257474, 2025/09/18 10:15:01, 0, 136, 100.17666625976562, { }, {alarm,unackedAlarm}
257475, 2025/09/18 10:30:01, 0, 136, 100.17876434326172, { }, {alarm,unackedAlarm}
257476, 2025/09/18 10:45:01, 0, 136, 100.16827392578125, { }, {alarm,unackedAlarm}
257477, 2025/09/18 11:00:01, 0, 136, 100.17456817626953, { }, {alarm,unackedAlarm}
257478, 2025/09/18 11:15:01, 0, 136, 100.16827392578125, { }, {alarm,unackedAlarm}
257479, 2025/09/18 11:30:01, 0, 136, 100.16827392578125, { }, {alarm,unackedAlarm}
257480, 2025/09/18 11:45:02, 0, 136, 100.17247009277344, { }, {alarm,unackedAlarm}
257481, 2025/09/18 12:00:01, 0, 136, 100.16617584228516, { }, {alarm,unackedAlarm}
257482, 2025/09/18 12:15:01, 0, 136, 99.8367691040039, { }, {alarm,unackedAlarm}
257483, 2025/09/18 12:30:01, 0, 136, 98.3848648071289, { }, {alarm,unackedAlarm}
257484, 2025/09/18 12:45:01, 0, 136, 96.76930236816406, { }, {alarm,unackedAlarm}
257485, 2025/09/18 13:00:01, 0, 136, 96.6476058959961, { }, {alarm,unackedAlarm}
257486, 2025/09/18 13:15:01, 0, 136, 95.7852783203125, { }, {alarm,unackedAlarm}
257487, 2025/09/18 13:30:01, 0, 128, 95.46636199951172, { }, {unackedAlarm}
257488, 2025/09/18 13:45:01, 0, 136, 97.34628295898438, { }, {alarm,unackedAlarm}
257489, 2025/09/18 14:00:01, 0, 136, 96.4755630493164, { }, {alarm,unackedAlarm}
257490, 2025/09/18 14:15:01, 0, 128, 94.66067504882812, { }, {unackedAlarm}
257491, 2025/09/18 14:30:01, 0, 128, 93.9074478149414, { }, {unackedAlarm}
257492, 2025/09/18 14:45:01, 0, 128, 94.51590728759766, { }, {unackedAlarm}
257493, 2025/09/18 15:00:01, 0, 128, 95.2628402709961, { }, {unackedAlarm}
257494, 2025/09/18 15:15:01, 0, 136, 95.88599395751953, { }, {alarm,unackedAlarm}
257495, 2025/09/18 15:30:01, 0, 136, 96.47345733642578, { }, {alarm,unackedAlarm}
257496, 2025/09/18 15:45:01, 0, 136, 96.46926879882812, { }, {alarm,unackedAlarm}
257497, 2025/09/18 16:00:01, 0, 136, 96.24685668945312, { }, {alarm,unackedAlarm}
257498, 2025/09/18 16:15:01, 0, 136, 96.18601989746094, { }, {alarm,unackedAlarm}
257499, 2025/09/18 16:30:01, 0, 136, 95.96361541748047, { }, {alarm,unackedAlarm}
257500, 2025/09/18 16:45:01, 0, 136, 95.34676361083984, { }, {alarm,unackedAlarm}
257501, 2025/09/18 17:00:01, 0, 128, 93.30108642578125, { }, {unackedAlarm}
257502, 2025/09/18 17:15:01, 0, 128, 91.5785140991211, { }, {unackedAlarm}
257503, 2025/09/18 17:30:01, 0, 128, 90.82528686523438, { }, {unackedAlarm}
257504, 2025/09/18 17:45:01, 0, 128, 90.9260025024414, { }, {unackedAlarm}
257505, 2025/09/18 18:00:01, 0, 128, 91.24910736083984, { }, {unackedAlarm}
257506, 2025/09/18 18:15:01, 0, 128, 92.33595275878906, { }, {unackedAlarm}
257507, 2025/09/18 18:30:01, 0, 128, 90.93229675292969, { }, {unackedAlarm}
257508, 2025/09/18 18:45:01, 0, 128, 90.53365325927734, { }, {unackedAlarm}
257509, 2025/09/18 19:00:01, 0, 128, 90.33223724365234, { }, {unackedAlarm}
257510, 2025/09/18 19:15:01, 0, 128, 90.32383728027344, { }, {unackedAlarm}
257511, 2025/09/18 19:30:01, 0, 128, 90.03849029541016, { }, {unackedAlarm}
257512, 2025/09/18 19:45:01, 0, 128, 89.70279693603516, { }, {unackedAlarm}
257513, 2025/09/18 20:00:01, 0, 128, 89.87483215332031, { }, {unackedAlarm}
257514, 2025/09/18 20:15:01, 0, 128, 90.18746185302734, { }, {unackedAlarm}
257515, 2025/09/18 20:30:01, 0, 128, 89.73216247558594, { }, {unackedAlarm}
257516, 2025/09/18 20:45:01, 0, 128, 89.83496856689453, { }, {unackedAlarm}
257517, 2025/09/18 21:00:01, 0, 128, 89.83496856689453, { }, {unackedAlarm}
257518, 2025/09/18 21:15:01, 0, 128, 89.64404296875, { }, {unackedAlarm}
257519, 2025/09/18 21:30:01, 0, 128, 89.73845672607422, { }, {unackedAlarm}
257520, 2025/09/18 21:45:01, 0, 128, 89.82028198242188, { }, {unackedAlarm}
257521, 2025/09/18 22:00:01, 0, 128, 89.54753112792969, { }, {unackedAlarm}
257522, 2025/09/18 22:15:01, 0, 128, 89.43423461914062, { }, {unackedAlarm}
257523, 2025/09/18 22:30:01, 0, 128, 89.72796630859375, { }, {unackedAlarm}
257524, 2025/09/18 22:45:01, 0, 128, 89.7237777709961, { }, {unackedAlarm}
257525, 2025/09/18 23:00:01, 0, 128, 89.62516021728516, { }, {unackedAlarm}
257526, 2025/09/18 23:15:01, 0, 128, 89.49717712402344, { }, {unackedAlarm}
257527, 2025/09/18 23:30:01, 0, 128, 89.10691833496094, { }, {unackedAlarm}
